"Scan Results","07/26/2026 at 01:27:51 (GMT-0300)"
"UNIPAMPA",,,,,"Brazil",
"Beatriz Roland Machado","unpam3br","Manager"

"Launch Date","Active Hosts","Total Hosts","Type","Status","Reference","Scanner Appliance","Duration","Scan Title","Asset Groups","IPs","Excluded IPs","Option Profile","FQDN"
"07/26/2026 at 00:22:43 (GMT-0300)","15","19","On-demand (default option profile)","Finished","scan/1785036163.64373","mulita-5080 (Scanner 15.2.5-1, Vulnerability Signatures 2.6.660-3)","00:27:36","VulnLab2",,"172.30.19.1-172.30.19.2, 172.30.20.2, 172.30.26.1, 172.30.32.1, 172.30.45.1, 172.30.46.1, 172.30.47.1, 172.30.49.1, 172.31.1.14, 172.31.1.20, 172.31.1.73-172.31.1.74, 172.31.1.76, 172.31.1.82, 172.31.1.84, 172.31.1.86, 172.31.1.92, 172.31.1.95",,"Qualys Recommended Option Profile",

"IP","DNS","NetBIOS","OS","IP Status","QID","Title","Type","Severity","Port","Protocol","FQDN","SSL","CVE ID","Vendor Reference","Bugtraq ID","Threat","Impact","Solution","Exploitability","Associated Malware","Results","PCI Vuln","Instance","OS CPE","Category","Result Errors","Result Debug"
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","38881","Hypertext Preprocessor (PHP) Multiple Security Vulnerabilities (81726, 81727)","Practice","3","80","tcp",,,"CVE-2022-31628, CVE-2022-31629","81726, 81727",,"PHP is a programming language originally designed for use in web-based applications with HTML content. PHP supports a wide variety of platforms and is used by numerous web-based software applications. 

Affected versions of PHP has multiple vulnerabilities: 
CVE-2022-31628 : The vulnerability exists due to infinite loop within the phar uncompressor code when processing ""quines"" gzip files. A remote attacker can pass a specially crafted archive to the application, consume all available system resources and cause denial of service conditions. 

CVE-2022-31629: The vulnerability exists due to the way PHP handles HTTP variable names. A remote attacker can set a standard insecure cookie in the victim's browser which is treated as a '__Host-' or '__Secure-' cookie by PHP applications. 

Affected Versions: 
PHP versions before 7.4.31 
PHP versions 8.0.0 prior to 8.0.24 
PHP versions 8.1.0 prior to 8.1.11 

QID Detection Logic (Unauthenticated): 
This QID checks the HTTP Server header to see if the server is running a vulnerable version of PHP.","Successful exploitation of this vulnerability allows a remote attacker to perform a denial of service (DoS) attack or bypass implemented security restrictions.","Customers are advised to upgrade to the latest version of PHP. (https://www.php.net/downloads.php) 
For more information please refer to Sec Bug 81726 (https://bugs.php.net/bug.php?id=81726) and Sec Bug 81727 (https://bugs.php.net/bug.php?id=81727) . 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  81727 (https://bugs.php.net/bug.php?id=81727)  81726 (https://bugs.php.net/bug.php?id=81726)","Source: nvd
Reference:CVE-2022-31629
Description:In PHP versions before 7.4.31, 8.0.24 and 8.1.11, the vulnerability enables network and same-site attackers to set a standard insecure cookie in the victim's browser which is treated as a `__Host-` or `__Secure-` cookie by PHP applications.
Link:https://bugs.php.net/bug.php?id=81727

Source: nist-nvd2
Reference:CVE-2022-31629
Description:In PHP versions before 7.4.31, 8.0.24 and 8.1.11, the vulnerability enables network and same-site attackers to set a standard insecure cookie in the victim's browser which is treated as a `__Host-` or `__Secure-` cookie by PHP applications.
Link:https://bugs.php.net/bug.php?id=81727",,"Vulnerable version of PHP detected on port 80 over TCP. 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"General remote services",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","86847","Apache Partial HTTP Request Denial of Service Vulnerability - Zero Day","Practice","3","80","tcp",,,"CVE-2007-6750",,"21865","The Apache HTTP Server, commonly referred to as Apache is a freely available Web server.
 
Apache is vulnerable to a denial of service due to holding a connection open for partial HTTP requests. 
 
Apache Versions 1.x and 2.x are vulnerable.","A remote attacker can cause a denial of service against the Web server which would prevent legitimate users from accessing the site. 
Denial of service tools and scripts such as Slowloris takes advantage of this vulnerability.","Patch - 
There are no vendor-supplied patches available at this time.
 




Workaround: - Server-specific recommendations can be found here (https://community.qualys.com/blogs/securitylabs/2011/11/02/how-to-protect-against-slow-http-attacks). 
- Countermeasures for Apache are described here (http://httpd.apache.org/docs/trunk/misc/security_tips.htmldos). 
- Reverse proxies, load balancers and iptables can help to prevent this attack from occurring. 
- Adjusting the TimeOut Directive (http://httpd.apache.org/docs/2.2/mod/core.htmltimeout) can also prevent this attack from occurring. 
- A new module mod_reqtimeout (http://httpd.apache.org/docs/2.2/mod/mod_reqtimeout.html) has been introduced since Apache 2.2.15 to provide tools for mitigation against these forms of attack.
 
Also refer to Cert Blog (http://www.cert.org/blogs/certcc/2009/07/slowloris_vs_your_webserver.html) and Slowloris and Mitigations for Apache document (http://bedagainstthewall.blogspot.com/2011/01/slowloris-and-mitigations-for-apache.html) for further information.","Source: Metasploit
Reference:CVE-2007-6750
Description:Slowloris Denial of Service Attack - Metasploit Ref : /modules/auxiliary/dos/http/slowloris
Link:https://github.com/rapid7/metasploit-framework/blob/master//modules/auxiliary/dos/http/slowloris.py
Reference:CVE-2007-6750
Description:Slowloris Denial of Service Attack - Metasploit Ref : /modules/auxiliary/scanner/http/influxdb_enum
Link:https://github.com/rapid7/metasploit-framework/blob/master//modules/auxiliary/dos/http/slowloris.py
Reference:CVE-2007-6750
Description:Slowloris Denial of Service Attack - Metasploit Ref : /modules/exploit/linux/http/zenoss_showdaemonxmlconfig_exec
Link:https://github.com/rapid7/metasploit-framework/blob/master//modules/auxiliary/dos/http/slowloris.py

Source: metasploit
Reference:CVE-2007-6750
Description:Slowloris Denial of Service Attack
Link:https://raw.githubusercontent.com/rapid7/metasploit-framework/master/modules/auxiliary/dos/http/slowloris.py

Source: github-exploits
Reference:CVE-2007-6750
Description:Jeanpseven/slowl0ris exploit repository
Link:https://github.com/Jeanpseven/slowl0ris
Reference:CVE-2007-6750
Description:sarjanpatel22/siem-threat-detection-lab exploit repository
Link:https://github.com/sarjanpatel22/siem-threat-detection-lab",,"QID: 86847 detected on port 80 over TCP - Apache 1.3","no",,,"Web server",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","730765","Apache Hypertext Transfer Protocol (HTTP) Server Response Smuggling Vulnerability","Practice","3","80","tcp",,,"CVE-2023-27522","Apache HTTP Server Security Advisory",,"HTTP Response Smuggling vulnerability in Apache HTTP Server via mod_proxy_uwsgi. Special characters in the origin response header can truncate/split the response forwarded to the client. 

Affected Versions: 
This issue affects Apache HTTP Server: from 2.4.30 through 2.4.55 

QID Detection Logic(Unauthenticated):  
This QID checks for vulnerable version of Apache HTTP Server by sending a GET request to a target and extracting the version from the response header.","Successful exploitation of the vulnerability may result in integrity impact.","Customers are advised to upgrade to Apache HTTP Server version 2.4.56 or later. For more information please refer to  Apache HTTP Server Security Advisory (https://httpd.apache.org/security/vulnerabilities_24.html2.4.56)
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server Security Advisory (https://httpd.apache.org/security/vulnerabilities_24.html2.4.56)",,,"Vulnerable version of Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","731355","Apache Hypertext Transfer Protocol Server (HTTP Server) Multiple Security Vulnerabilities (CVE-2023-38709, CVE-2024-24795)","Practice","3","80","tcp",,,"CVE-2023-38709, CVE-2024-24795","Apache_http_server",,"Apache HTTP Server is an HTTP web server application. 

CVE-2023-38709: Faulty input validation in the core of Apache allows malicious or exploitable backend/content generators to split HTTP responses. 
CVE-2024-24795: HTTP Response splitting in multiple modules in Apache HTTP Server allows an attacker that can inject malicious response headers into backend applications to cause an HTTP desynchronization attack.  

Affected Versions: 
Apache HTTP Server versions prior to 2.4.59 

QID Detection Logic:(Unauthenticated) 
This QID checks for server banner to detect if the target is running vulnerable version of apache httpd.","Successful exploitation of this vulnerability may result in the breach of Confidentiality, Integrity, and Availability of data.","Customers are advised to update the latest Apache versions respectively. 
For more information, visit here (https://httpd.apache.org/security/vulnerabilities_24.html). 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)","Source: github-exploits
Reference:CVE-2023-38709
Description:mrmtwoj/apache-vulnerability-testing exploit repository
Link:https://github.com/mrmtwoj/apache-vulnerability-testing",,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","732749","Apache Hypertext Transfer Protocol Server (HTTP Server) Prior to 2.4.64 Security Vulnerabilities (CVE-2025-49812)","Practice","3","80","tcp",,,"CVE-2025-49812","Apache_HTTP_Server_2.4.64",,"Apache HTTP Server is an HTTP web server application. 

CVE-2025-49812:  Apache HTTP Server: mod_ssl TLS upgrade attack 


Affected Versions: 
Apache httpd 2.4.x before 2.4.64 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)",,,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","732751","Apache Hypertext Transfer Protocol Server (HTTP Server) Security Vulnerabilities","Practice","3","80","tcp",,,"CVE-2025-53020","Apache_HTTP_Server_2.4.64",,"Apache HTTP Server is an HTTP web server application. 

CVE-2025-53020:  Apache HTTP Server: HTTP/2 DoS by Memory Increase 


Affected Versions: 
Apache httpd 2.4.17 through 2.4.63 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)","Source: exploitdb
Reference:CVE-2025-53020
Description:Apache 2.4.17 - Denial of Service
Link:https://www.exploit-db.com/exploits/39037

Source: github-exploits
Reference:CVE-2025-53020
Description:galbarnahum/CVE-2025-53020-PoC exploit repository
Link:https://github.com/galbarnahum/CVE-2025-53020-PoC",,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","no",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","732752","Apache Hypertext Transfer Protocol Server (HTTP Server) Prior to 2.4.64 Security Vulnerabilities (CVE-2024-43394)","Practice","3","80","tcp",,,"CVE-2024-43394","Apache_HTTP_Server_2.4.64",,"Apache HTTP Server is an HTTP web server application. 

CVE-2024-43394:  Apache HTTP Server: SSRF on Windows due to UNC paths 


Affected Versions: 
Apache httpd 2.4.x before 2.4.64 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)",,,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","732753","Apache Hypertext Transfer Protocol Server (HTTP Server) Prior to 2.4.64 Security Vulnerabilities (CVE-2025-23048)","Practice","3","80","tcp",,,"CVE-2025-23048","Apache_HTTP_Server_2.4.64",,"Apache HTTP Server is an HTTP web server application. 

CVE-2025-23048:  Apache HTTP Server: mod_ssl access control bypass with session resumption 


Affected Versions: 
Apache httpd 2.4.35 through 2.4.63 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)","Source: github-exploits
Reference:CVE-2025-23048
Description:absholi7ly/CVE-2025-23048-POC exploit repository
Link:https://github.com/absholi7ly/CVE-2025-23048-POC",,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","732756","Apache Hypertext Transfer Protocol Server (HTTP Server) Prior to 2.4.64 Security Vulnerabilities (CVE-2024-42516)","Practice","3","80","tcp",,,"CVE-2024-42516","Apache_HTTP_Server_2.4.64",,"Apache HTTP Server is an HTTP web server application. 

CVE-2024-42516:  Apache HTTP Server: HTTP response splitting 


Affected Versions: 
Apache httpd 2.4.x before 2.4.64 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)",,,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","733481","Apache Hypertext Transfer Protocol Server (HTTP Server) Prior to 2.4.66 Security Vulnerabilities","Practice","3","80","tcp",,,"CVE-2025-59775","Apache_HTTP_Server_2.4.66",,"Apache HTTP Server is an HTTP web server application. 

CVE-2025-59775:  Apache HTTP Server: NTLM Leakage on Windows through UNC SSRF 


Affected Versions: 
Apache httpd 2.4.x before 2.4.66 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)",,,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
"172.30.32.1","mediawiki-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","733483","Apache Hypertext Transfer Protocol Server (HTTP Server) Prior to 2.4.66 Security Vulnerabilities","Practice","3","80","tcp",,,"CVE-2025-66200","Apache_HTTP_Server_2.4.66",,"Apache HTTP Server is an HTTP web server application. 

CVE-2025-66200:  Apache HTTP Server: mod_userdir+suexec bypass via AllowOverride FileInfo 


Affected Versions: 
Apache httpd 2.4.x before 2.4.66 

QID Detection Logic: 
The remote detection reviews the Apache version from the banner of the HTTP Server. 
The authenticated detections reviews Apache version from the command ""httpd -v"". 
Note: Detection is made practice as it checks for server banners only","Successful exploitation of this vulnerability may compromise the confidentiality, integrity, or availability of the data.","Customers are advised to update latest Apache httpd 
For more information please refer to Apachehttpserver (https://httpd.apache.org/security/vulnerabilities_24.html) 
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache HTTP Server (https://httpd.apache.org/security/vulnerabilities_24.html)",,,"Vulnerable Apache HTTP Server detected on port 80 - 
Date: Sun, 26 Jul 2026 03:25:39 GMT
Server: Apache/2.4.38 (Debian)
X-Powered-By: PHP/7.1.32
X-Content-Type-Options: nosniff
Set-Cookie: mw_installer_session=a173e4bd3b0a31160199ad2c5d607cc0; path=/
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate
Pragma: no-cache
Vary: Accept-Encoding
Content-Length: 604
Connection: close
Content-Type: text/html; charset=UTF-8

<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
<head>
<meta charset=""UTF-8"" />
<title>MediaWiki 1.27.7</title>
<style media=""screen"">
html, body {
color: 000;
background-color: fff;
font-family: sans-serif;
text-align: center;
}

h1 {
font-size: 150%;
}
</style>
</head>
<body>
<img src=""/resources/assets/mediawiki.png"" alt=""The MediaWiki logo"" />

 MediaWiki 1.27.7 
<div class=""error"">


 LocalSettings.php not found.</p>


 Please set up the wiki (/mw-config/index.php) first.</p>


</div>","yes",,,"CGI",,
